repo,commit,date,dependency,old_version,new_version,file,usage_changed,usage_details,syntactic_break,syntactic_details,semantic_change,semantic_details,commit_message,response_type
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},RedissonConfigurationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},RedissonIntegrationTest.java,True,"Removed: set(), Added: {'getResponses', 'setAddress'}",False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},PersistenceConfig.java,False,None,True,Removed methods: {'auditorAwareImpl'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},SecurityConfig.java,True,"Removed: {'passwordEncoder'}, Added: set()",True,Removed methods: {'passwordEncoder'},True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},LoginFieldsFullIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
